DateTime,Latitude,Longitude
2020-07-23 17:08:19.125000+00:00,43.445427,-79.726974
2020-07-23 17:08:20.125000+00:00,43.44553,-79.72695
2020-07-23 17:08:21.188000+00:00,43.445633,-79.72692
2020-07-23 17:08:22.125000+00:00,43.445736,-79.7269
2020-07-23 17:08:23.125000+00:00,43.44586,-79.726875
2020-07-23 17:08:24.125000+00:00,43.445965,-79.72682
2020-07-23 17:08:25.125000+00:00,43.446095,-79.72677
2020-07-23 17:08:26.125000+00:00,43.446194,-79.726746
2020-07-23 17:08:27.125000+00:00,43.446297,-79.72669
2020-07-23 17:08:28.125000+00:00,43.4464,-79.72665
2020-07-23 17:08:29.125000+00:00,43.446503,-79.72659
2020-07-23 17:08:30.125000+00:00,43.44658,-79.72654
2020-07-23 17:08:31.188000+00:00,43.44663,-79.72649
2020-07-23 17:08:32.125000+00:00,43.446655,-79.72646
2020-07-23 17:08:33.125000+00:00,43.446682,-79.72644
2020-07-23 17:08:34.125000+00:00,43.446682,-79.72644
2020-07-23 17:08:35.063000+00:00,43.446682,-79.72644
2020-07-23 17:08:36.125000+00:00,43.44671,-79.72641
2020-07-23 17:08:37.125000+00:00,43.44673,-79.72639
2020-07-23 17:08:38.125000+00:00,43.446785,-79.726364
2020-07-23 17:08:39.125000+00:00,43.446808,-79.72631
2020-07-23 17:08:40.125000+00:00,43.44686,-79.72626
2020-07-23 17:08:41.188000+00:00,43.44691,-79.72618
2020-07-23 17:08:42.125000+00:00,43.446987,-79.72613
2020-07-23 17:08:43.125000+00:00,43.447067,-79.72605
2020-07-23 17:08:44.125000+00:00,43.447117,-79.725975
2020-07-23 17:08:45.125000+00:00,43.447193,-79.7259
2020-07-23 17:08:46.125000+00:00,43.447247,-79.72585
2020-07-23 17:08:47.125000+00:00,43.447323,-79.72577
2020-07-23 17:08:48.125000+00:00,43.4474,-79.72569
2020-07-23 17:08:49.125000+00:00,43.44745,-79.72562
2020-07-23 17:08:50.125000+00:00,43.447525,-79.72557
2020-07-23 17:08:51.188000+00:00,43.44755,-79.72552
2020-07-23 17:08:52.125000+00:00,43.44758,-79.725494
2020-07-23 17:08:53.063000+00:00,43.44758,-79.725494
2020-07-23 17:08:54.063000+00:00,43.44758,-79.725494
2020-07-23 17:08:55.063000+00:00,43.44758,-79.725494
2020-07-23 17:08:56.063000+00:00,43.44758,-79.725494
2020-07-23 17:08:57.063000+00:00,43.44758,-79.725494
2020-07-23 17:08:58.063000+00:00,43.44758,-79.725494
2020-07-23 17:08:59.063000+00:00,43.44758,-79.725494
2020-07-23 17:09:00.063000+00:00,43.44758,-79.725494
2020-07-23 17:09:01.125000+00:00,43.44758,-79.725494
2020-07-23 17:09:02.063000+00:00,43.44758,-79.725494
2020-07-23 17:09:03.063000+00:00,43.44758,-79.725494
2020-07-23 17:09:04.063000+00:00,43.44758,-79.725494
2020-07-23 17:09:05.063000+00:00,43.44758,-79.725494
2020-07-23 17:09:06.063000+00:00,43.44758,-79.725494
2020-07-23 17:09:07.063000+00:00,43.44758,-79.725494
2020-07-23 17:09:08.063000+00:00,43.44758,-79.725494
2020-07-23 17:09:09.063000+00:00,43.44758,-79.725494
2020-07-23 17:09:10.063000+00:00,43.44758,-79.725494
2020-07-23 17:09:11.125000+00:00,43.44758,-79.725494
2020-07-23 17:09:12.063000+00:00,43.44758,-79.725494
2020-07-23 17:09:13.063000+00:00,43.44758,-79.725494
2020-07-23 17:09:14.063000+00:00,43.44758,-79.725494
2020-07-23 17:09:15.063000+00:00,43.44758,-79.725494
2020-07-23 17:09:16.063000+00:00,43.44758,-79.725494
2020-07-23 17:09:17.063000+00:00,43.4476,-79.725464
2020-07-23 17:09:18.063000+00:00,43.4476,-79.725464
2020-07-23 17:09:19.125000+00:00,43.4476,-79.725464
2020-07-23 17:09:20.125000+00:00,43.447628,-79.72544
2020-07-23 17:09:21.188000+00:00,43.447628,-79.72544
2020-07-23 17:09:22.125000+00:00,43.447655,-79.72542
2020-07-23 17:09:23.125000+00:00,43.447655,-79.72542
2020-07-23 17:09:24.125000+00:00,43.44768,-79.72539
2020-07-23 17:09:25.125000+00:00,43.447704,-79.725334
2020-07-23 17:09:26.125000+00:00,43.447758,-79.72531
2020-07-23 17:09:27.125000+00:00,43.447807,-79.72529
2020-07-23 17:09:28.125000+00:00,43.44786,-79.72526
2020-07-23 17:09:29.125000+00:00,43.447937,-79.72529
2020-07-23 17:09:30.125000+00:00,43.448013,-79.725334
2020-07-23 17:09:31.188000+00:00,43.448063,-79.72542
2020-07-23 17:09:32.125000+00:00,43.44814,-79.725494
2020-07-23 17:09:33.125000+00:00,43.44822,-79.72559
2020-07-23 17:09:34.125000+00:00,43.44832,-79.72572
2020-07-23 17:09:35.125000+00:00,43.4484,-79.72582
2020-07-23 17:09:36.125000+00:00,43.448498,-79.72595
2020-07-23 17:09:37.125000+00:00,43.4486,-79.72608
2020-07-23 17:09:38.125000+00:00,43.448677,-79.72621
2020-07-23 17:09:39.125000+00:00,43.44878,-79.726364
2020-07-23 17:09:40.125000+00:00,43.44891,-79.72649
2020-07-23 17:09:41.188000+00:00,43.449013,-79.726616
2020-07-23 17:09:42.125000+00:00,43.449112,-79.72677
2020-07-23 17:09:43.125000+00:00,43.449215,-79.7269
2020-07-23 17:09:44.125000+00:00,43.449318,-79.72703
2020-07-23 17:09:45.125000+00:00,43.44942,-79.72718
2020-07-23 17:09:46.125000+00:00,43.449524,-79.72731
2020-07-23 17:09:47.125000+00:00,43.449627,-79.72744
2020-07-23 17:09:48.125000+00:00,43.449703,-79.72754
2020-07-23 17:09:49.125000+00:00,43.449806,-79.72767
2020-07-23 17:09:50.125000+00:00,43.449883,-79.72777
2020-07-23 17:09:51.188000+00:00,43.44996,-79.727875
2020-07-23 17:09:52.125000+00:00,43.450035,-79.727974
2020-07-23 17:09:53.125000+00:00,43.450085,-79.72805
2020-07-23 17:09:54.125000+00:00,43.450138,-79.7281
2020-07-23 17:09:55.125000+00:00,43.450165,-79.72816
2020-07-23 17:09:56.125000+00:00,43.450165,-79.72818
2020-07-23 17:09:57.125000+00:00,43.450188,-79.72818
2020-07-23 17:09:58.125000+00:00,43.450188,-79.7282
2020-07-23 17:09:59.125000+00:00,43.450214,-79.7282
2020-07-23 17:10:00.125000+00:00,43.45024,-79.72823
2020-07-23 17:10:01.188000+00:00,43.450264,-79.72823
2020-07-23 17:10:02.125000+00:00,43.45029,-79.72826
2020-07-23 17:10:03.125000+00:00,43.45029,-79.72828
2020-07-23 17:10:04.125000+00:00,43.450317,-79.72828
2020-07-23 17:10:05.125000+00:00,43.450344,-79.72833
2020-07-23 17:10:06.125000+00:00,43.450367,-79.728355
2020-07-23 17:10:07.125000+00:00,43.45042,-79.72843
2020-07-23 17:10:08.125000+00:00,43.450443,-79.728485
2020-07-23 17:10:09.125000+00:00,43.450497,-79.72854
2020-07-23 17:10:10.125000+00:00,43.450523,-79.72856
2020-07-23 17:10:11.188000+00:00,43.450546,-79.72859
2020-07-23 17:10:12.063000+00:00,43.450573,-79.728615
2020-07-23 17:10:13.125000+00:00,43.450573,-79.728615
2020-07-23 17:10:14.125000+00:00,43.4506,-79.72864
2020-07-23 17:10:15.125000+00:00,43.45065,-79.72864
2020-07-23 17:10:16.125000+00:00,43.450703,-79.72864
2020-07-23 17:10:17.125000+00:00,43.450752,-79.72859
2020-07-23 17:10:18.125000+00:00,43.45083,-79.728516
2020-07-23 17:10:19.125000+00:00,43.450905,-79.72843
2020-07-23 17:10:20.125000+00:00,43.45098,-79.72833
2020-07-23 17:10:21.188000+00:00,43.451084,-79.72826
2020-07-23 17:10:22.125000+00:00,43.451187,-79.72813
2020-07-23 17:10:23.125000+00:00,43.451263,-79.72803
2020-07-23 17:10:24.125000+00:00,43.451366,-79.727875
2020-07-23 17:10:25.125000+00:00,43.451496,-79.727745
2020-07-23 17:10:26.125000+00:00,43.451595,-79.72759
2020-07-23 17:10:27.125000+00:00,43.4517,-79.72741
2020-07-23 17:10:28.125000+00:00,43.4518,-79.727234
2020-07-23 17:10:29.125000+00:00,43.451904,-79.72708
2020-07-23 17:10:30.125000+00:00,43.452007,-79.7269
2020-07-23 17:10:31.188000+00:00,43.45211,-79.72672
2020-07-23 17:10:32.125000+00:00,43.452236,-79.72654
2020-07-23 17:10:33.125000+00:00,43.45234,-79.726364
2020-07-23 17:10:34.125000+00:00,43.452442,-79.72618
2020-07-23 17:10:35.125000+00:00,43.452568,-79.726006
2020-07-23 17:10:36.125000+00:00,43.45267,-79.72582
2020-07-23 17:10:37.125000+00:00,43.452774,-79.72565
2020-07-23 17:10:38.125000+00:00,43.452904,-79.725464
2020-07-23 17:10:39.125000+00:00,43.453003,-79.72529
2020-07-23 17:10:40.125000+00:00,43.453106,-79.725105
2020-07-23 17:10:41.188000+00:00,43.453236,-79.72493
2020-07-23 17:10:42.125000+00:00,43.45334,-79.72475
2020-07-23 17:10:43.125000+00:00,43.45344,-79.72457
2020-07-23 17:10:44.125000+00:00,43.453568,-79.72439
2020-07-23 17:10:45.125000+00:00,43.45367,-79.72421
2020-07-23 17:10:46.125000+00:00,43.4538,-79.72406
2020-07-23 17:10:47.125000+00:00,43.453926,-79.72391
2020-07-23 17:10:48.125000+00:00,43.45403,-79.72378
2020-07-23 17:10:49.125000+00:00,43.454155,-79.72365
2020-07-23 17:10:50.125000+00:00,43.45431,-79.72352
2020-07-23 17:10:51.188000+00:00,43.454437,-79.72339
2020-07-23 17:10:52.125000+00:00,43.454567,-79.72329
2020-07-23 17:10:53.125000+00:00,43.45472,-79.72319
2020-07-23 17:10:54.125000+00:00,43.45485,-79.72308
2020-07-23 17:10:55.125000+00:00,43.455,-79.72301
2020-07-23 17:10:56.125000+00:00,43.455154,-79.72291
2020-07-23 17:10:57.125000+00:00,43.455307,-79.72283
2020-07-23 17:10:58.125000+00:00,43.455463,-79.722725
2020-07-23 17:10:59.125000+00:00,43.455616,-79.722626
2020-07-23 17:11:00.125000+00:00,43.455795,-79.72255
2020-07-23 17:11:01.188000+00:00,43.455948,-79.72244
2020-07-23 17:11:02.125000+00:00,43.456104,-79.72234
2020-07-23 17:11:03.125000+00:00,43.456257,-79.72227
2020-07-23 17:11:04.125000+00:00,43.45641,-79.72216
2020-07-23 17:11:05.125000+00:00,43.456562,-79.72206
2020-07-23 17:11:06.125000+00:00,43.45672,-79.72196
2020-07-23 17:11:07.125000+00:00,43.45687,-79.72188
2020-07-23 17:11:08.125000+00:00,43.457024,-79.72178
2020-07-23 17:11:09.125000+00:00,43.457176,-79.72168
2020-07-23 17:11:10.125000+00:00,43.457333,-79.72157
2020-07-23 17:11:11.188000+00:00,43.457485,-79.7215
2020-07-23 17:11:12.125000+00:00,43.457638,-79.7214
2020-07-23 17:11:13.125000+00:00,43.45779,-79.72129
2020-07-23 17:11:14.125000+00:00,43.457947,-79.721214
